Hour,Region,GPU_Demand
810,RegionF,213
811,RegionA,20
811,RegionB,0
811,RegionC,111
811,RegionD,201
811,RegionE,117
811,RegionF,19
812,RegionA,23
812,RegionB,45
812,RegionC,1
812,RegionD,202
812,RegionE,249
812,RegionF,156
813,RegionA,52
813,RegionB,122
813,RegionC,22
813,RegionD,118
813,RegionE,49
813,RegionF,408
814,RegionA,10
814,RegionB,25
814,RegionC,10
814,RegionD,85
814,RegionE,24
814,RegionF,217
815,RegionA,22
815,RegionB,48
815,RegionC,36
815,RegionD,252
815,RegionE,110
815,RegionF,162
816,RegionA,113
816,RegionB,119
816,RegionC,26
816,RegionD,40
816,RegionE,107
816,RegionF,143
817,RegionA,34
817,RegionB,8
817,RegionC,19
817,RegionD,253
817,RegionE,90
817,RegionF,0
818,RegionA,46
818,RegionB,173
818,RegionC,28
818,RegionD,278
818,RegionE,0
818,RegionF,181
819,RegionA,76
819,RegionB,141
819,RegionC,114
819,RegionD,412
819,RegionE,283
819,RegionF,117
820,RegionA,30
820,RegionB,38
820,RegionC,16
820,RegionD,82
820,RegionE,323
820,RegionF,140
821,RegionA,21
821,RegionB,30
821,RegionC,13
821,RegionD,100
821,RegionE,183
821,RegionF,87
822,RegionA,28
822,RegionB,143
822,RegionC,104
822,RegionD,191
822,RegionE,118
822,RegionF,127
823,RegionA,23
823,RegionB,45
823,RegionC,79
823,RegionD,75
823,RegionE,178
823,RegionF,147
824,RegionA,149
824,RegionB,8
824,RegionC,18
824,RegionD,111
824,RegionE,163
824,RegionF,217
825,RegionA,10
825,RegionB,5
825,RegionC,24
825,RegionD,80
825,RegionE,128
825,RegionF,8
826,RegionA,51
826,RegionB,123
826,RegionC,24
826,RegionD,46
826,RegionE,61
826,RegionF,358
827,RegionA,138
827,RegionB,144
827,RegionC,20
827,RegionD,4
827,RegionE,184
827,RegionF,44
828,RegionA,68
828,RegionB,36
828,RegionC,33
828,RegionD,209
828,RegionE,40
828,RegionF,38
829,RegionA,8
829,RegionB,81
829,RegionC,182
829,RegionD,306
829,RegionE,9
829,RegionF,0
830,RegionA,89
830,RegionB,41
830,RegionC,51
830,RegionD,49
830,RegionE,494
830,RegionF,116
831,RegionA,43
831,RegionB,40
831,RegionC,183
831,RegionD,67
831,RegionE,253
831,RegionF,60
832,RegionA,13
832,RegionB,43
832,RegionC,42
832,RegionD,317
832,RegionE,95
832,RegionF,86
833,RegionA,12
833,RegionB,23
833,RegionC,49
833,RegionD,48
833,RegionE,104
833,RegionF,188
834,RegionA,43
834,RegionB,20
834,RegionC,6
834,RegionD,168
834,RegionE,19
834,RegionF,208
835,RegionA,66
835,RegionB,36
835,RegionC,19
835,RegionD,15
835,RegionE,139
835,RegionF,226
836,RegionA,27
836,RegionB,10
836,RegionC,3
836,RegionD,455
836,RegionE,181
836,RegionF,131
837,RegionA,124
837,RegionB,18
837,RegionC,35
837,RegionD,24
837,RegionE,169
837,RegionF,199
838,RegionA,32
838,RegionB,20
838,RegionC,101
838,RegionD,272
838,RegionE,123
838,RegionF,218
839,RegionA,16
839,RegionB,51
839,RegionC,36
839,RegionD,303
839,RegionE,211
839,RegionF,1
840,RegionA,32
840,RegionB,1
840,RegionC,83
840,RegionD,47
840,RegionE,119
840,RegionF,32
841,RegionA,169
841,RegionB,9
841,RegionC,4
841,RegionD,109
841,RegionE,137
841,RegionF,230
842,RegionA,230
842,RegionB,21
842,RegionC,6
842,RegionD,148
842,RegionE,136
842,RegionF,29
843,RegionA,120
843,RegionB,34
843,RegionC,38
843,RegionD,97
843,RegionE,120
843,RegionF,436
844,RegionA,193
844,RegionB,54
844,RegionC,6
844,RegionD,243
844,RegionE,95
844,RegionF,130
845,RegionA,12
845,RegionB,18
845,RegionC,17
845,RegionD,10
845,RegionE,27
845,RegionF,91
846,RegionA,35
846,RegionB,16
846,RegionC,108
846,RegionD,0
846,RegionE,104
846,RegionF,154
847,RegionA,142
847,RegionB,4
847,RegionC,123
847,RegionD,232
847,RegionE,168
847,RegionF,20
848,RegionA,114
848,RegionB,39
848,RegionC,19
848,RegionD,116
848,RegionE,114
848,RegionF,238
849,RegionA,26
849,RegionB,5
849,RegionC,112
849,RegionD,266
849,RegionE,23
849,RegionF,212
850,RegionA,55
850,RegionB,12
850,RegionC,35
850,RegionD,212
850,RegionE,87
850,RegionF,250
851,RegionA,35
851,RegionB,14
851,RegionC,20
851,RegionD,130
851,RegionE,146
851,RegionF,132
852,RegionA,51
852,RegionB,25
852,RegionC,37
852,RegionD,225
852,RegionE,175
852,RegionF,16
853,RegionA,106
853,RegionB,36
853,RegionC,18
853,RegionD,245
853,RegionE,127
853,RegionF,29
854,RegionA,32
854,RegionB,119
854,RegionC,14
854,RegionD,109
854,RegionE,109
854,RegionF,72
855,RegionA,2
855,RegionB,0
855,RegionC,15
855,RegionD,151
855,RegionE,52
855,RegionF,282
856,RegionA,50
856,RegionB,128
856,RegionC,24
856,RegionD,164
856,RegionE,53
856,RegionF,389
857,RegionA,76
857,RegionB,116
857,RegionC,7
857,RegionD,24
857,RegionE,68
857,RegionF,25
858,RegionA,35
858,RegionB,55
858,RegionC,42
858,RegionD,136
858,RegionE,173
858,RegionF,84
859,RegionA,22
859,RegionB,30
859,RegionC,66
859,RegionD,145
859,RegionE,452
859,RegionF,161
860,RegionA,38
860,RegionB,30
860,RegionC,13
860,RegionD,211
860,RegionE,0
860,RegionF,149
861,RegionA,29
861,RegionB,43
861,RegionC,26
861,RegionD,332
861,RegionE,244
861,RegionF,498
862,RegionA,23
862,RegionB,1
862,RegionC,21
862,RegionD,644
862,RegionE,103
862,RegionF,100
863,RegionA,36
863,RegionB,107
863,RegionC,25
863,RegionD,247
863,RegionE,43
863,RegionF,72
864,RegionA,59
864,RegionB,34
864,RegionC,9
864,RegionD,12
864,RegionE,63
864,RegionF,0
865,RegionA,31
865,RegionB,17
865,RegionC,13
865,RegionD,279
865,RegionE,100
865,RegionF,71
866,RegionA,5
866,RegionB,31
866,RegionC,5
866,RegionD,12
866,RegionE,32
866,RegionF,158
867,RegionA,183
867,RegionB,34
867,RegionC,76
867,RegionD,203
867,RegionE,146
867,RegionF,40
868,RegionA,20
868,RegionB,27
868,RegionC,11
868,RegionD,368
868,RegionE,309
868,RegionF,65
869,RegionA,43
869,RegionB,18
869,RegionC,53
869,RegionD,334
869,RegionE,238
869,RegionF,166
870,RegionA,41
870,RegionB,33
870,RegionC,12
870,RegionD,577
870,RegionE,66
870,RegionF,96
871,RegionA,36
871,RegionB,45
871,RegionC,27
871,RegionD,258
871,RegionE,36
871,RegionF,286
872,RegionA,26
872,RegionB,119
872,RegionC,48
872,RegionD,152
872,RegionE,108
872,RegionF,102
873,RegionA,38
873,RegionB,26
873,RegionC,38
873,RegionD,83
873,RegionE,165
873,RegionF,312
874,RegionA,69
874,RegionB,62
874,RegionC,16
874,RegionD,35
874,RegionE,62
874,RegionF,87
875,RegionA,39
875,RegionB,0
875,RegionC,53
875,RegionD,57
875,RegionE,0
875,RegionF,239
876,RegionA,21
876,RegionB,47
876,RegionC,40
876,RegionD,178
876,RegionE,26
876,RegionF,77
877,RegionA,130
877,RegionB,17
877,RegionC,7
877,RegionD,282
877,RegionE,128
877,RegionF,344
878,RegionA,64
878,RegionB,33
878,RegionC,8
878,RegionD,0
878,RegionE,89
878,RegionF,21
879,RegionA,15
879,RegionB,85
879,RegionC,0
879,RegionD,319
879,RegionE,373
879,RegionF,215
880,RegionA,17
880,RegionB,41
880,RegionC,5
880,RegionD,300
880,RegionE,79
880,RegionF,153
881,RegionA,32
881,RegionB,35
881,RegionC,29
881,RegionD,72
881,RegionE,138
881,RegionF,183
882,RegionA,135
882,RegionB,126
882,RegionC,104
882,RegionD,142
882,RegionE,112
882,RegionF,162
883,RegionA,33
883,RegionB,11
883,RegionC,84
883,RegionD,384
883,RegionE,0
883,RegionF,81
884,RegionA,19
884,RegionB,15
884,RegionC,0
884,RegionD,127
884,RegionE,19
884,RegionF,331
885,RegionA,23
885,RegionB,127
885,RegionC,44
885,RegionD,23
885,RegionE,138
885,RegionF,221
886,RegionA,59
886,RegionB,46
886,RegionC,28
886,RegionD,19
886,RegionE,98
886,RegionF,125
887,RegionA,39
887,RegionB,66
887,RegionC,136
887,RegionD,280
887,RegionE,68
887,RegionF,105
888,RegionA,32
888,RegionB,31
888,RegionC,39
888,RegionD,10
888,RegionE,155
888,RegionF,127
889,RegionA,10
889,RegionB,93
889,RegionC,13
889,RegionD,436
889,RegionE,225
889,RegionF,100
890,RegionA,105
890,RegionB,111
890,RegionC,22
890,RegionD,21
890,RegionE,339
890,RegionF,0
891,RegionA,39
891,RegionB,49
891,RegionC,195
891,RegionD,311
891,RegionE,20
891,RegionF,83
892,RegionA,61
892,RegionB,54
892,RegionC,39
892,RegionD,106
892,RegionE,219
892,RegionF,288
893,RegionA,13
893,RegionB,29
893,RegionC,0
893,RegionD,364
893,RegionE,165
893,RegionF,0
894,RegionA,8
894,RegionB,50
894,RegionC,3
894,RegionD,271
894,RegionE,155
894,RegionF,52
895,RegionA,3
895,RegionB,6
895,RegionC,16
895,RegionD,302
895,RegionE,213
895,RegionF,5
896,RegionA,115
896,RegionB,73
896,RegionC,48
896,RegionD,293
896,RegionE,219
896,RegionF,0
897,RegionA,26
897,RegionB,117
897,RegionC,6
897,RegionD,154
897,RegionE,197
897,RegionF,63
898,RegionA,6
898,RegionB,22
898,RegionC,0
898,RegionD,171
898,RegionE,159
898,RegionF,61
899,RegionA,30
899,RegionB,112
899,RegionC,20
899,RegionD,116
899,RegionE,177
899,RegionF,117
900,RegionA,0
900,RegionB,39
900,RegionC,43
900,RegionD,244
900,RegionE,49
900,RegionF,165
901,RegionA,43
901,RegionB,54
901,RegionC,19
901,RegionD,28
901,RegionE,23
901,RegionF,121
902,RegionA,143
902,RegionB,10
902,RegionC,2
902,RegionD,439
902,RegionE,200
902,RegionF,153
903,RegionA,28
903,RegionB,17
903,RegionC,42
903,RegionD,177
903,RegionE,0
903,RegionF,108
904,RegionA,19
904,RegionB,27
904,RegionC,49
904,RegionD,229
904,RegionE,5
904,RegionF,91
905,RegionA,51
905,RegionB,45
905,RegionC,18
905,RegionD,249
905,RegionE,0
905,RegionF,65
906,RegionA,168
906,RegionB,24
906,RegionC,26
906,RegionD,195
906,RegionE,185
906,RegionF,77
907,RegionA,17
907,RegionB,3
907,RegionC,88
907,RegionD,43
907,RegionE,40
907,RegionF,223
908,RegionA,148
908,RegionB,15
908,RegionC,0
908,RegionD,0
908,RegionE,26
908,RegionF,184
909,RegionA,22
909,RegionB,39
909,RegionC,15
909,RegionD,112
909,RegionE,453
909,RegionF,507
910,RegionA,40
910,RegionB,106
910,RegionC,40
910,RegionD,258
910,RegionE,187
910,RegionF,74
911,RegionA,46
911,RegionB,24
911,RegionC,18
911,RegionD,566
911,RegionE,74
911,RegionF,421
912,RegionA,39
912,RegionB,174
912,RegionC,29
912,RegionD,192
912,RegionE,44
912,RegionF,131
913,RegionA,6
913,RegionB,10
913,RegionC,165
913,RegionD,412
913,RegionE,256
913,RegionF,149
914,RegionA,48
914,RegionB,66
914,RegionC,20
914,RegionD,168
914,RegionE,145
914,RegionF,239
915,RegionA,39
915,RegionB,77
915,RegionC,0
915,RegionD,137
915,RegionE,0
915,RegionF,78
916,RegionA,171
916,RegionB,123
916,RegionC,26
916,RegionD,91
916,RegionE,121
916,RegionF,227
917,RegionA,40
917,RegionB,50
917,RegionC,0
917,RegionD,166
917,RegionE,38
917,RegionF,284
918,RegionA,32
918,RegionB,19
918,RegionC,21
918,RegionD,114
918,RegionE,110
918,RegionF,266
919,RegionA,168
919,RegionB,13
919,RegionC,9
919,RegionD,194
919,RegionE,56
919,RegionF,128
920,RegionA,201
920,RegionB,37
920,RegionC,0
920,RegionD,140
920,RegionE,161
920,RegionF,120
921,RegionA,29
921,RegionB,120
921,RegionC,15
921,RegionD,203
921,RegionE,102
921,RegionF,235
922,RegionA,33
922,RegionB,28
922,RegionC,28
922,RegionD,78
922,RegionE,107
922,RegionF,53
923,RegionA,54
923,RegionB,3
923,RegionC,137
923,RegionD,74
923,RegionE,358
923,RegionF,129
924,RegionA,14
924,RegionB,6
924,RegionC,58
924,RegionD,244
924,RegionE,52
924,RegionF,0
925,RegionA,110
925,RegionB,50
925,RegionC,0
925,RegionD,204
925,RegionE,185
925,RegionF,109
926,RegionA,23
926,RegionB,6
926,RegionC,6
926,RegionD,95
926,RegionE,15
926,RegionF,125
927,RegionA,16
927,RegionB,13
927,RegionC,36
927,RegionD,252
927,RegionE,116
927,RegionF,81
928,RegionA,181
928,RegionB,14
928,RegionC,89
928,RegionD,162
928,RegionE,129
928,RegionF,263
929,RegionA,53
929,RegionB,61
929,RegionC,32
929,RegionD,188
929,RegionE,4
929,RegionF,18
930,RegionA,26
930,RegionB,23
930,RegionC,25
930,RegionD,217
930,RegionE,177
930,RegionF,88
931,RegionA,28
931,RegionB,42
931,RegionC,17
931,RegionD,333
931,RegionE,30
931,RegionF,129
932,RegionA,43
932,RegionB,99
932,RegionC,88
932,RegionD,127
932,RegionE,0
932,RegionF,271
933,RegionA,56
933,RegionB,73
933,RegionC,42
933,RegionD,280
933,RegionE,168
933,RegionF,217
934,RegionA,12
934,RegionB,47
934,RegionC,9
934,RegionD,251
934,RegionE,114
934,RegionF,25
935,RegionA,27
935,RegionB,6
935,RegionC,5
935,RegionD,107
935,RegionE,13
935,RegionF,397
936,RegionA,40
936,RegionB,17
936,RegionC,18
936,RegionD,364
936,RegionE,183
936,RegionF,273
937,RegionA,5
937,RegionB,80
937,RegionC,27
937,RegionD,114
937,RegionE,47
937,RegionF,9
938,RegionA,32
938,RegionB,11
938,RegionC,55
938,RegionD,225
938,RegionE,153
938,RegionF,12
939,RegionA,27
939,RegionB,2
939,RegionC,38
939,RegionD,131
939,RegionE,29
939,RegionF,154
940,RegionA,18
940,RegionB,0
940,RegionC,2
940,RegionD,620
940,RegionE,82
940,RegionF,155
941,RegionA,62
941,RegionB,58
941,RegionC,8
941,RegionD,247
941,RegionE,102
941,RegionF,216
942,RegionA,236
942,RegionB,10
942,RegionC,42
942,RegionD,405
942,RegionE,95
942,RegionF,0
943,RegionA,25
943,RegionB,92
943,RegionC,20
943,RegionD,422
943,RegionE,212
943,RegionF,253
944,RegionA,5
944,RegionB,20
944,RegionC,152
944,RegionD,328
944,RegionE,14
944,RegionF,312
945,RegionA,25
945,RegionB,22
945,RegionC,2
945,RegionD,168
945,RegionE,54
945,RegionF,91
946,RegionA,15
946,RegionB,41
946,RegionC,8
946,RegionD,214
946,RegionE,170
946,RegionF,100
947,RegionA,79
947,RegionB,12
947,RegionC,0
947,RegionD,304
947,RegionE,277
947,RegionF,235
948,RegionA,5
948,RegionB,151
948,RegionC,7
948,RegionD,272
948,RegionE,135
948,RegionF,72
949,RegionA,12
949,RegionB,20
949,RegionC,65
949,RegionD,53
949,RegionE,29
949,RegionF,185
950,RegionA,34
950,RegionB,82
950,RegionC,37
950,RegionD,171
950,RegionE,165
950,RegionF,104
951,RegionA,29
951,RegionB,28
951,RegionC,25
951,RegionD,100
951,RegionE,427
951,RegionF,127
952,RegionA,12
952,RegionB,182
952,RegionC,50
952,RegionD,140
952,RegionE,476
952,RegionF,126
953,RegionA,79
953,RegionB,35
953,RegionC,34
953,RegionD,229
953,RegionE,232
953,RegionF,58
954,RegionA,6
954,RegionB,142
954,RegionC,34
954,RegionD,124
954,RegionE,0
954,RegionF,204
955,RegionA,84
955,RegionB,84
955,RegionC,46
955,RegionD,15
955,RegionE,197
955,RegionF,19
956,RegionA,71
956,RegionB,28
956,RegionC,11
956,RegionD,58
956,RegionE,26
956,RegionF,46
957,RegionA,57
957,RegionB,141
957,RegionC,52
957,RegionD,138
957,RegionE,34
957,RegionF,173
958,RegionA,29
958,RegionB,121
958,RegionC,79
958,RegionD,127
958,RegionE,70
958,RegionF,36
959,RegionA,23
959,RegionB,26
959,RegionC,25
959,RegionD,97
959,RegionE,93
959,RegionF,273
960,RegionA,82
960,RegionB,87
960,RegionC,22
960,RegionD,108
960,RegionE,66
960,RegionF,287
961,RegionA,12
961,RegionB,106
961,RegionC,21
961,RegionD,59
961,RegionE,219
961,RegionF,130
962,RegionA,36
962,RegionB,53
962,RegionC,43
962,RegionD,137
962,RegionE,326
962,RegionF,85
963,RegionA,42
963,RegionB,44
963,RegionC,8
963,RegionD,232
963,RegionE,256
963,RegionF,33
964,RegionA,5
964,RegionB,30
964,RegionC,26
964,RegionD,41
964,RegionE,68
964,RegionF,249
965,RegionA,34
965,RegionB,19
965,RegionC,45
965,RegionD,202
965,RegionE,224
965,RegionF,69
966,RegionA,136
966,RegionB,33
966,RegionC,19
966,RegionD,177
966,RegionE,178
966,RegionF,107
967,RegionA,169
967,RegionB,25
967,RegionC,48
967,RegionD,245
967,RegionE,179
967,RegionF,177
968,RegionA,16
968,RegionB,119
968,RegionC,24
968,RegionD,251
968,RegionE,182
968,RegionF,137
969,RegionA,56
969,RegionB,75
969,RegionC,70
969,RegionD,298
969,RegionE,265
969,RegionF,46
970,RegionA,34
970,RegionB,4
970,RegionC,81
970,RegionD,121
970,RegionE,159
970,RegionF,172
971,RegionA,6
971,RegionB,7
971,RegionC,17
971,RegionD,219
971,RegionE,114
971,RegionF,130
972,RegionA,85
972,RegionB,71
972,RegionC,7
972,RegionD,47
972,RegionE,225
972,RegionF,159
973,RegionA,194
973,RegionB,14
973,RegionC,20
973,RegionD,95
973,RegionE,180
973,RegionF,16
974,RegionA,20
974,RegionB,22
974,RegionC,6
974,RegionD,26
974,RegionE,0
974,RegionF,0
975,RegionA,47
975,RegionB,33
975,RegionC,37
975,RegionD,23
975,RegionE,106
975,RegionF,3
976,RegionA,29
976,RegionB,43
976,RegionC,4
976,RegionD,21
976,RegionE,94
976,RegionF,125
977,RegionA,100
977,RegionB,49
977,RegionC,30
977,RegionD,123
977,RegionE,241
977,RegionF,129
978,RegionA,31
978,RegionB,22
978,RegionC,28
978,RegionD,191
978,RegionE,88
978,RegionF,102
979,RegionA,21
979,RegionB,26
979,RegionC,4
979,RegionD,385
979,RegionE,0
979,RegionF,172
980,RegionA,28
980,RegionB,61
980,RegionC,25
980,RegionD,528
980,RegionE,151
980,RegionF,230
981,RegionA,15
981,RegionB,90
981,RegionC,20
981,RegionD,157
981,RegionE,0
981,RegionF,35
982,RegionA,136
982,RegionB,55
982,RegionC,47
982,RegionD,0
982,RegionE,0
982,RegionF,144
983,RegionA,11
983,RegionB,19
983,RegionC,129
983,RegionD,286
983,RegionE,99
983,RegionF,81
984,RegionA,43
984,RegionB,27
984,RegionC,49
984,RegionD,110
984,RegionE,0
984,RegionF,169
985,RegionA,50
985,RegionB,5
985,RegionC,119
985,RegionD,201
985,RegionE,142
985,RegionF,85
986,RegionA,224
986,RegionB,18
986,RegionC,30
986,RegionD,109
986,RegionE,0
986,RegionF,138
987,RegionA,36
987,RegionB,102
987,RegionC,73
987,RegionD,115
987,RegionE,122
987,RegionF,124
988,RegionA,23
988,RegionB,27
988,RegionC,40
988,RegionD,0
988,RegionE,15
988,RegionF,87
989,RegionA,30
989,RegionB,0
989,RegionC,0
989,RegionD,358
989,RegionE,16
989,RegionF,167
990,RegionA,3
990,RegionB,123
990,RegionC,244
990,RegionD,69
990,RegionE,224
990,RegionF,140
991,RegionA,125
991,RegionB,63
991,RegionC,237
991,RegionD,358
991,RegionE,276
991,RegionF,50
992,RegionA,148
992,RegionB,26
992,RegionC,52
992,RegionD,76
992,RegionE,328
992,RegionF,350
993,RegionA,21
993,RegionB,27
993,RegionC,12
993,RegionD,285
993,RegionE,101
993,RegionF,83
994,RegionA,70
994,RegionB,22
994,RegionC,16
994,RegionD,156
994,RegionE,26
994,RegionF,0
995,RegionA,11
995,RegionB,0
995,RegionC,79
995,RegionD,15
995,RegionE,87
995,RegionF,23
996,RegionA,70
996,RegionB,21
996,RegionC,37
996,RegionD,272
996,RegionE,47
996,RegionF,144
997,RegionA,61
997,RegionB,56
997,RegionC,41
997,RegionD,44
997,RegionE,20
997,RegionF,24
998,RegionA,46
998,RegionB,25
998,RegionC,104
998,RegionD,213
998,RegionE,214
998,RegionF,137
999,RegionA,113
999,RegionB,82
999,RegionC,8
999,RegionD,113
999,RegionE,332
999,RegionF,83
1000,RegionA,127
1000,RegionB,204
1000,RegionC,13
1000,RegionD,60
1000,RegionE,53
1000,RegionF,131
1001,RegionA,29
1001,RegionB,25
1001,RegionC,121
1001,RegionD,125
1001,RegionE,225
1001,RegionF,231
1002,RegionA,139
1002,RegionB,49
1002,RegionC,2
1002,RegionD,340
1002,RegionE,158
1002,RegionF,324
1003,RegionA,121
1003,RegionB,72
1003,RegionC,23
1003,RegionD,18
1003,RegionE,134
1003,RegionF,64
1004,RegionA,11
1004,RegionB,19
1004,RegionC,1
1004,RegionD,269
1004,RegionE,137
1004,RegionF,53
1005,RegionA,150
1005,RegionB,20
1005,RegionC,39
1005,RegionD,426
1005,RegionE,124
1005,RegionF,41
1006,RegionA,141
1006,RegionB,84
1006,RegionC,9
1006,RegionD,144
1006,RegionE,182
1006,RegionF,141
1007,RegionA,49
1007,RegionB,40
1007,RegionC,7
1007,RegionD,148
1007,RegionE,16
1007,RegionF,176
1008,RegionA,35
1008,RegionB,23
1008,RegionC,4
1008,RegionD,22
1008,RegionE,213
1008,RegionF,215
1009,RegionA,117
1009,RegionB,25
1009,RegionC,27
1009,RegionD,333
1009,RegionE,13
1009,RegionF,227
1010,RegionA,145
1010,RegionB,17
1010,RegionC,39
1010,RegionD,298
1010,RegionE,148
1010,RegionF,175
1011,RegionA,30
1011,RegionB,28
1011,RegionC,21
1011,RegionD,334
1011,RegionE,304
1011,RegionF,25
1012,RegionA,45
1012,RegionB,5
1012,RegionC,34
1012,RegionD,5
1012,RegionE,312
1012,RegionF,253
1013,RegionA,41
1013,RegionB,32
1013,RegionC,7
1013,RegionD,140
1013,RegionE,130
1013,RegionF,192
1014,RegionA,60
1014,RegionB,21
1014,RegionC,1
1014,RegionD,424
1014,RegionE,96
1014,RegionF,116
1015,RegionA,21
1015,RegionB,31
1015,RegionC,17
1015,RegionD,220
1015,RegionE,23
1015,RegionF,23
1016,RegionA,135
1016,RegionB,36
1016,RegionC,89
1016,RegionD,273
1016,RegionE,89
1016,RegionF,203
1017,RegionA,16
1017,RegionB,99
1017,RegionC,11
1017,RegionD,241
1017,RegionE,116
1017,RegionF,40
1018,RegionA,39
1018,RegionB,31
1018,RegionC,89
1018,RegionD,176
1018,RegionE,186
1018,RegionF,64
1019,RegionA,41
1019,RegionB,76
1019,RegionC,9
1019,RegionD,188
1019,RegionE,126
1019,RegionF,285
1020,RegionA,175
1020,RegionB,27
1020,RegionC,6
1020,RegionD,107
1020,RegionE,50
1020,RegionF,0
1021,RegionA,44
1021,RegionB,18
1021,RegionC,22
1021,RegionD,187
1021,RegionE,195
1021,RegionF,0
1022,RegionA,228
1022,RegionB,9
1022,RegionC,15
1022,RegionD,176
1022,RegionE,40
1022,RegionF,129
1023,RegionA,21
1023,RegionB,94
1023,RegionC,27
1023,RegionD,154
1023,RegionE,54
1023,RegionF,228
1024,RegionA,30
1024,RegionB,70
1024,RegionC,179
1024,RegionD,285
1024,RegionE,263
1024,RegionF,184
1025,RegionA,35
1025,RegionB,127
1025,RegionC,100
1025,RegionD,341
1025,RegionE,155
1025,RegionF,228
1026,RegionA,24
1026,RegionB,0
1026,RegionC,12
1026,RegionD,307
1026,RegionE,331
1026,RegionF,368
1027,RegionA,83
1027,RegionB,127
1027,RegionC,23
1027,RegionD,112
1027,RegionE,11
1027,RegionF,226
1028,RegionA,43
1028,RegionB,34
1028,RegionC,35
1028,RegionD,190
1028,RegionE,50
1028,RegionF,151
1029,RegionA,41
1029,RegionB,6
1029,RegionC,13
1029,RegionD,243
1029,RegionE,129
1029,RegionF,28
1030,RegionA,30
1030,RegionB,44
1030,RegionC,2
1030,RegionD,226
1030,RegionE,67
1030,RegionF,8
1031,RegionA,21
1031,RegionB,10
1031,RegionC,23
1031,RegionD,186
1031,RegionE,109
1031,RegionF,87
1032,RegionA,124
1032,RegionB,13
1032,RegionC,6
1032,RegionD,561
1032,RegionE,148
1032,RegionF,104
1033,RegionA,116
1033,RegionB,27
1033,RegionC,21
1033,RegionD,243
1033,RegionE,93
1033,RegionF,93
1034,RegionA,123
1034,RegionB,174
1034,RegionC,30
1034,RegionD,248
1034,RegionE,4
1034,RegionF,78
1035,RegionA,17
1035,RegionB,169
1035,RegionC,12
1035,RegionD,177
1035,RegionE,129
1035,RegionF,208
1036,RegionA,13
1036,RegionB,110
1036,RegionC,106
1036,RegionD,200
1036,RegionE,169
1036,RegionF,124
1037,RegionA,8
1037,RegionB,2
1037,RegionC,15
1037,RegionD,90
1037,RegionE,113
1037,RegionF,82
1038,RegionA,33
1038,RegionB,18
1038,RegionC,5
1038,RegionD,17
1038,RegionE,43
1038,RegionF,0
1039,RegionA,7
1039,RegionB,94
1039,RegionC,15
1039,RegionD,170
1039,RegionE,12
1039,RegionF,191
