Hour,Region,TaskType,GPU_Demand
421,RegionF,RealTimeInference,0
421,RegionF,BatchInference,0
421,RegionF,AITraining,60
422,RegionA,RealTimeInference,14
422,RegionA,BatchInference,45
422,RegionA,AITraining,0
422,RegionB,RealTimeInference,12
422,RegionB,BatchInference,18
422,RegionB,AITraining,0
422,RegionC,RealTimeInference,11
422,RegionC,BatchInference,0
422,RegionC,AITraining,115
422,RegionD,RealTimeInference,0
422,RegionD,BatchInference,54
422,RegionD,AITraining,327
422,RegionE,RealTimeInference,0
422,RegionE,BatchInference,0
422,RegionE,AITraining,19
422,RegionF,RealTimeInference,0
422,RegionF,BatchInference,39
422,RegionF,AITraining,79
423,RegionA,RealTimeInference,3
423,RegionA,BatchInference,20
423,RegionA,AITraining,52
423,RegionB,RealTimeInference,9
423,RegionB,BatchInference,22
423,RegionB,AITraining,0
423,RegionC,RealTimeInference,5
423,RegionC,BatchInference,18
423,RegionC,AITraining,0
423,RegionD,RealTimeInference,1
423,RegionD,BatchInference,20
423,RegionD,AITraining,241
423,RegionE,RealTimeInference,4
423,RegionE,BatchInference,0
423,RegionE,AITraining,135
423,RegionF,RealTimeInference,0
423,RegionF,BatchInference,7
423,RegionF,AITraining,168
424,RegionA,RealTimeInference,10
424,RegionA,BatchInference,0
424,RegionA,AITraining,0
424,RegionB,RealTimeInference,8
424,RegionB,BatchInference,44
424,RegionB,AITraining,0
424,RegionC,RealTimeInference,5
424,RegionC,BatchInference,41
424,RegionC,AITraining,126
424,RegionD,RealTimeInference,0
424,RegionD,BatchInference,39
424,RegionD,AITraining,32
424,RegionE,RealTimeInference,2
424,RegionE,BatchInference,0
424,RegionE,AITraining,237
424,RegionF,RealTimeInference,0
424,RegionF,BatchInference,0
424,RegionF,AITraining,262
425,RegionA,RealTimeInference,9
425,RegionA,BatchInference,19
425,RegionA,AITraining,0
425,RegionB,RealTimeInference,23
425,RegionB,BatchInference,0
425,RegionB,AITraining,89
425,RegionC,RealTimeInference,15
425,RegionC,BatchInference,12
425,RegionC,AITraining,0
425,RegionD,RealTimeInference,0
425,RegionD,BatchInference,0
425,RegionD,AITraining,190
425,RegionE,RealTimeInference,5
425,RegionE,BatchInference,0
425,RegionE,AITraining,147
425,RegionF,RealTimeInference,4
425,RegionF,BatchInference,0
425,RegionF,AITraining,126
426,RegionA,RealTimeInference,0
426,RegionA,BatchInference,14
426,RegionA,AITraining,0
426,RegionB,RealTimeInference,2
426,RegionB,BatchInference,58
426,RegionB,AITraining,0
426,RegionC,RealTimeInference,7
426,RegionC,BatchInference,0
426,RegionC,AITraining,0
426,RegionD,RealTimeInference,0
426,RegionD,BatchInference,13
426,RegionD,AITraining,250
426,RegionE,RealTimeInference,4
426,RegionE,BatchInference,22
426,RegionE,AITraining,119
426,RegionF,RealTimeInference,0
426,RegionF,BatchInference,0
426,RegionF,AITraining,0
427,RegionA,RealTimeInference,20
427,RegionA,BatchInference,37
427,RegionA,AITraining,0
427,RegionB,RealTimeInference,8
427,RegionB,BatchInference,54
427,RegionB,AITraining,112
427,RegionC,RealTimeInference,2
427,RegionC,BatchInference,19
427,RegionC,AITraining,0
427,RegionD,RealTimeInference,2
427,RegionD,BatchInference,13
427,RegionD,AITraining,234
427,RegionE,RealTimeInference,0
427,RegionE,BatchInference,0
427,RegionE,AITraining,0
427,RegionF,RealTimeInference,0
427,RegionF,BatchInference,0
427,RegionF,AITraining,0
428,RegionA,RealTimeInference,16
428,RegionA,BatchInference,66
428,RegionA,AITraining,0
428,RegionB,RealTimeInference,7
428,RegionB,BatchInference,0
428,RegionB,AITraining,0
428,RegionC,RealTimeInference,4
428,RegionC,BatchInference,22
428,RegionC,AITraining,0
428,RegionD,RealTimeInference,0
428,RegionD,BatchInference,16
428,RegionD,AITraining,247
428,RegionE,RealTimeInference,0
428,RegionE,BatchInference,9
428,RegionE,AITraining,0
428,RegionF,RealTimeInference,0
428,RegionF,BatchInference,19
428,RegionF,AITraining,177
429,RegionA,RealTimeInference,18
429,RegionA,BatchInference,7
429,RegionA,AITraining,0
429,RegionB,RealTimeInference,9
429,RegionB,BatchInference,41
429,RegionB,AITraining,0
429,RegionC,RealTimeInference,11
429,RegionC,BatchInference,19
429,RegionC,AITraining,0
429,RegionD,RealTimeInference,0
429,RegionD,BatchInference,23
429,RegionD,AITraining,587
429,RegionE,RealTimeInference,0
429,RegionE,BatchInference,9
429,RegionE,AITraining,0
429,RegionF,RealTimeInference,0
429,RegionF,BatchInference,0
429,RegionF,AITraining,116
430,RegionA,RealTimeInference,11
430,RegionA,BatchInference,0
430,RegionA,AITraining,0
430,RegionB,RealTimeInference,0
430,RegionB,BatchInference,16
430,RegionB,AITraining,0
430,RegionC,RealTimeInference,6
430,RegionC,BatchInference,15
430,RegionC,AITraining,0
430,RegionD,RealTimeInference,9
430,RegionD,BatchInference,33
430,RegionD,AITraining,136
430,RegionE,RealTimeInference,0
430,RegionE,BatchInference,0
430,RegionE,AITraining,423
430,RegionF,RealTimeInference,0
430,RegionF,BatchInference,39
430,RegionF,AITraining,88
431,RegionA,RealTimeInference,10
431,RegionA,BatchInference,22
431,RegionA,AITraining,0
431,RegionB,RealTimeInference,1
431,RegionB,BatchInference,16
431,RegionB,AITraining,38
431,RegionC,RealTimeInference,5
431,RegionC,BatchInference,0
431,RegionC,AITraining,0
431,RegionD,RealTimeInference,0
431,RegionD,BatchInference,0
431,RegionD,AITraining,355
431,RegionE,RealTimeInference,0
431,RegionE,BatchInference,0
431,RegionE,AITraining,67
431,RegionF,RealTimeInference,0
431,RegionF,BatchInference,0
431,RegionF,AITraining,0
432,RegionA,RealTimeInference,7
432,RegionA,BatchInference,0
432,RegionA,AITraining,0
432,RegionB,RealTimeInference,7
432,RegionB,BatchInference,10
432,RegionB,AITraining,26
432,RegionC,RealTimeInference,7
432,RegionC,BatchInference,0
432,RegionC,AITraining,0
432,RegionD,RealTimeInference,0
432,RegionD,BatchInference,37
432,RegionD,AITraining,155
432,RegionE,RealTimeInference,0
432,RegionE,BatchInference,0
432,RegionE,AITraining,199
432,RegionF,RealTimeInference,0
432,RegionF,BatchInference,10
432,RegionF,AITraining,325
433,RegionA,RealTimeInference,15
433,RegionA,BatchInference,52
433,RegionA,AITraining,0
433,RegionB,RealTimeInference,8
433,RegionB,BatchInference,0
433,RegionB,AITraining,0
433,RegionC,RealTimeInference,5
433,RegionC,BatchInference,21
433,RegionC,AITraining,230
433,RegionD,RealTimeInference,4
433,RegionD,BatchInference,34
433,RegionD,AITraining,0
433,RegionE,RealTimeInference,0
433,RegionE,BatchInference,8
433,RegionE,AITraining,0
433,RegionF,RealTimeInference,0
433,RegionF,BatchInference,0
433,RegionF,AITraining,198
434,RegionA,RealTimeInference,14
434,RegionA,BatchInference,27
434,RegionA,AITraining,116
434,RegionB,RealTimeInference,13
434,RegionB,BatchInference,15
434,RegionB,AITraining,0
434,RegionC,RealTimeInference,1
434,RegionC,BatchInference,36
434,RegionC,AITraining,0
434,RegionD,RealTimeInference,0
434,RegionD,BatchInference,50
434,RegionD,AITraining,212
434,RegionE,RealTimeInference,0
434,RegionE,BatchInference,0
434,RegionE,AITraining,104
434,RegionF,RealTimeInference,0
434,RegionF,BatchInference,34
434,RegionF,AITraining,203
435,RegionA,RealTimeInference,11
435,RegionA,BatchInference,5
435,RegionA,AITraining,292
435,RegionB,RealTimeInference,7
435,RegionB,BatchInference,21
435,RegionB,AITraining,0
435,RegionC,RealTimeInference,15
435,RegionC,BatchInference,24
435,RegionC,AITraining,0
435,RegionD,RealTimeInference,0
435,RegionD,BatchInference,50
435,RegionD,AITraining,0
435,RegionE,RealTimeInference,0
435,RegionE,BatchInference,64
435,RegionE,AITraining,225
435,RegionF,RealTimeInference,0
435,RegionF,BatchInference,0
435,RegionF,AITraining,130
436,RegionA,RealTimeInference,7
436,RegionA,BatchInference,4
436,RegionA,AITraining,0
436,RegionB,RealTimeInference,5
436,RegionB,BatchInference,40
436,RegionB,AITraining,46
436,RegionC,RealTimeInference,15
436,RegionC,BatchInference,20
436,RegionC,AITraining,0
436,RegionD,RealTimeInference,0
436,RegionD,BatchInference,51
436,RegionD,AITraining,0
436,RegionE,RealTimeInference,0
436,RegionE,BatchInference,0
436,RegionE,AITraining,118
436,RegionF,RealTimeInference,4
436,RegionF,BatchInference,0
436,RegionF,AITraining,109
437,RegionA,RealTimeInference,6
437,RegionA,BatchInference,41
437,RegionA,AITraining,46
437,RegionB,RealTimeInference,5
437,RegionB,BatchInference,17
437,RegionB,AITraining,0
437,RegionC,RealTimeInference,1
437,RegionC,BatchInference,0
437,RegionC,AITraining,133
437,RegionD,RealTimeInference,0
437,RegionD,BatchInference,13
437,RegionD,AITraining,276
437,RegionE,RealTimeInference,6
437,RegionE,BatchInference,0
437,RegionE,AITraining,56
437,RegionF,RealTimeInference,0
437,RegionF,BatchInference,0
437,RegionF,AITraining,153
438,RegionA,RealTimeInference,17
438,RegionA,BatchInference,16
438,RegionA,AITraining,122
438,RegionB,RealTimeInference,4
438,RegionB,BatchInference,39
438,RegionB,AITraining,0
438,RegionC,RealTimeInference,7
438,RegionC,BatchInference,18
438,RegionC,AITraining,0
438,RegionD,RealTimeInference,0
438,RegionD,BatchInference,12
438,RegionD,AITraining,97
438,RegionE,RealTimeInference,0
438,RegionE,BatchInference,8
438,RegionE,AITraining,189
438,RegionF,RealTimeInference,0
438,RegionF,BatchInference,24
438,RegionF,AITraining,100
439,RegionA,RealTimeInference,2
439,RegionA,BatchInference,49
439,RegionA,AITraining,0
439,RegionB,RealTimeInference,5
439,RegionB,BatchInference,0
439,RegionB,AITraining,0
439,RegionC,RealTimeInference,10
439,RegionC,BatchInference,9
439,RegionC,AITraining,0
439,RegionD,RealTimeInference,0
439,RegionD,BatchInference,28
439,RegionD,AITraining,223
439,RegionE,RealTimeInference,0
439,RegionE,BatchInference,0
439,RegionE,AITraining,155
439,RegionF,RealTimeInference,0
439,RegionF,BatchInference,0
439,RegionF,AITraining,0
440,RegionA,RealTimeInference,2
440,RegionA,BatchInference,0
440,RegionA,AITraining,0
440,RegionB,RealTimeInference,9
440,RegionB,BatchInference,23
440,RegionB,AITraining,0
440,RegionC,RealTimeInference,0
440,RegionC,BatchInference,4
440,RegionC,AITraining,0
440,RegionD,RealTimeInference,0
440,RegionD,BatchInference,39
440,RegionD,AITraining,172
440,RegionE,RealTimeInference,0
440,RegionE,BatchInference,18
440,RegionE,AITraining,134
440,RegionF,RealTimeInference,3
440,RegionF,BatchInference,27
440,RegionF,AITraining,227
441,RegionA,RealTimeInference,6
441,RegionA,BatchInference,26
441,RegionA,AITraining,0
441,RegionB,RealTimeInference,10
441,RegionB,BatchInference,29
441,RegionB,AITraining,0
441,RegionC,RealTimeInference,0
441,RegionC,BatchInference,0
441,RegionC,AITraining,57
441,RegionD,RealTimeInference,0
441,RegionD,BatchInference,39
441,RegionD,AITraining,389
441,RegionE,RealTimeInference,2
441,RegionE,BatchInference,7
441,RegionE,AITraining,210
441,RegionF,RealTimeInference,0
441,RegionF,BatchInference,20
441,RegionF,AITraining,93
442,RegionA,RealTimeInference,9
442,RegionA,BatchInference,47
442,RegionA,AITraining,0
442,RegionB,RealTimeInference,2
442,RegionB,BatchInference,17
442,RegionB,AITraining,0
442,RegionC,RealTimeInference,7
442,RegionC,BatchInference,11
442,RegionC,AITraining,0
442,RegionD,RealTimeInference,0
442,RegionD,BatchInference,23
442,RegionD,AITraining,167
442,RegionE,RealTimeInference,0
442,RegionE,BatchInference,19
442,RegionE,AITraining,119
442,RegionF,RealTimeInference,0
442,RegionF,BatchInference,0
442,RegionF,AITraining,290
443,RegionA,RealTimeInference,16
443,RegionA,BatchInference,24
443,RegionA,AITraining,91
443,RegionB,RealTimeInference,7
443,RegionB,BatchInference,0
443,RegionB,AITraining,0
443,RegionC,RealTimeInference,6
443,RegionC,BatchInference,21
443,RegionC,AITraining,0
443,RegionD,RealTimeInference,0
443,RegionD,BatchInference,14
443,RegionD,AITraining,120
443,RegionE,RealTimeInference,0
443,RegionE,BatchInference,23
443,RegionE,AITraining,0
443,RegionF,RealTimeInference,0
443,RegionF,BatchInference,7
443,RegionF,AITraining,0
444,RegionA,RealTimeInference,5
444,RegionA,BatchInference,33
444,RegionA,AITraining,0
444,RegionB,RealTimeInference,12
444,RegionB,BatchInference,6
444,RegionB,AITraining,0
444,RegionC,RealTimeInference,21
444,RegionC,BatchInference,20
444,RegionC,AITraining,0
444,RegionD,RealTimeInference,0
444,RegionD,BatchInference,35
444,RegionD,AITraining,164
444,RegionE,RealTimeInference,0
444,RegionE,BatchInference,4
444,RegionE,AITraining,64
444,RegionF,RealTimeInference,0
444,RegionF,BatchInference,36
444,RegionF,AITraining,129
445,RegionA,RealTimeInference,15
445,RegionA,BatchInference,0
445,RegionA,AITraining,0
445,RegionB,RealTimeInference,0
445,RegionB,BatchInference,30
445,RegionB,AITraining,0
445,RegionC,RealTimeInference,0
445,RegionC,BatchInference,22
445,RegionC,AITraining,0
445,RegionD,RealTimeInference,0
445,RegionD,BatchInference,39
445,RegionD,AITraining,561
445,RegionE,RealTimeInference,0
445,RegionE,BatchInference,8
445,RegionE,AITraining,127
445,RegionF,RealTimeInference,0
445,RegionF,BatchInference,34
445,RegionF,AITraining,230
446,RegionA,RealTimeInference,9
446,RegionA,BatchInference,0
446,RegionA,AITraining,34
446,RegionB,RealTimeInference,2
446,RegionB,BatchInference,6
446,RegionB,AITraining,0
446,RegionC,RealTimeInference,5
446,RegionC,BatchInference,36
446,RegionC,AITraining,0
446,RegionD,RealTimeInference,0
446,RegionD,BatchInference,24
446,RegionD,AITraining,79
446,RegionE,RealTimeInference,0
446,RegionE,BatchInference,0
446,RegionE,AITraining,0
446,RegionF,RealTimeInference,0
446,RegionF,BatchInference,23
446,RegionF,AITraining,200
447,RegionA,RealTimeInference,0
447,RegionA,BatchInference,28
447,RegionA,AITraining,95
447,RegionB,RealTimeInference,16
447,RegionB,BatchInference,0
447,RegionB,AITraining,21
447,RegionC,RealTimeInference,8
447,RegionC,BatchInference,13
447,RegionC,AITraining,0
447,RegionD,RealTimeInference,5
447,RegionD,BatchInference,47
447,RegionD,AITraining,250
447,RegionE,RealTimeInference,0
447,RegionE,BatchInference,37
447,RegionE,AITraining,166
447,RegionF,RealTimeInference,0
447,RegionF,BatchInference,36
447,RegionF,AITraining,219
448,RegionA,RealTimeInference,16
448,RegionA,BatchInference,22
448,RegionA,AITraining,26
448,RegionB,RealTimeInference,8
448,RegionB,BatchInference,17
448,RegionB,AITraining,0
448,RegionC,RealTimeInference,5
448,RegionC,BatchInference,8
448,RegionC,AITraining,0
448,RegionD,RealTimeInference,0
448,RegionD,BatchInference,0
448,RegionD,AITraining,0
448,RegionE,RealTimeInference,0
448,RegionE,BatchInference,44
448,RegionE,AITraining,115
448,RegionF,RealTimeInference,0
448,RegionF,BatchInference,43
448,RegionF,AITraining,109
449,RegionA,RealTimeInference,8
449,RegionA,BatchInference,0
449,RegionA,AITraining,139
449,RegionB,RealTimeInference,10
449,RegionB,BatchInference,55
449,RegionB,AITraining,126
449,RegionC,RealTimeInference,4
449,RegionC,BatchInference,0
449,RegionC,AITraining,0
449,RegionD,RealTimeInference,0
449,RegionD,BatchInference,30
449,RegionD,AITraining,188
449,RegionE,RealTimeInference,0
449,RegionE,BatchInference,0
449,RegionE,AITraining,42
449,RegionF,RealTimeInference,0
449,RegionF,BatchInference,17
449,RegionF,AITraining,71
450,RegionA,RealTimeInference,24
450,RegionA,BatchInference,26
450,RegionA,AITraining,0
450,RegionB,RealTimeInference,7
450,RegionB,BatchInference,0
450,RegionB,AITraining,35
450,RegionC,RealTimeInference,8
450,RegionC,BatchInference,20
450,RegionC,AITraining,0
450,RegionD,RealTimeInference,0
450,RegionD,BatchInference,0
450,RegionD,AITraining,0
450,RegionE,RealTimeInference,1
450,RegionE,BatchInference,4
450,RegionE,AITraining,55
450,RegionF,RealTimeInference,0
450,RegionF,BatchInference,44
450,RegionF,AITraining,100
451,RegionA,RealTimeInference,15
451,RegionA,BatchInference,44
451,RegionA,AITraining,0
451,RegionB,RealTimeInference,11
451,RegionB,BatchInference,33
451,RegionB,AITraining,106
451,RegionC,RealTimeInference,7
451,RegionC,BatchInference,15
451,RegionC,AITraining,0
451,RegionD,RealTimeInference,0
451,RegionD,BatchInference,0
451,RegionD,AITraining,98
451,RegionE,RealTimeInference,5
451,RegionE,BatchInference,0
451,RegionE,AITraining,93
451,RegionF,RealTimeInference,4
451,RegionF,BatchInference,18
451,RegionF,AITraining,75
452,RegionA,RealTimeInference,6
452,RegionA,BatchInference,26
452,RegionA,AITraining,0
452,RegionB,RealTimeInference,0
452,RegionB,BatchInference,23
452,RegionB,AITraining,0
452,RegionC,RealTimeInference,9
452,RegionC,BatchInference,0
452,RegionC,AITraining,0
452,RegionD,RealTimeInference,0
452,RegionD,BatchInference,44
452,RegionD,AITraining,163
452,RegionE,RealTimeInference,7
452,RegionE,BatchInference,8
452,RegionE,AITraining,94
452,RegionF,RealTimeInference,0
452,RegionF,BatchInference,0
452,RegionF,AITraining,144
453,RegionA,RealTimeInference,27
453,RegionA,BatchInference,0
453,RegionA,AITraining,126
453,RegionB,RealTimeInference,15
453,RegionB,BatchInference,0
453,RegionB,AITraining,101
453,RegionC,RealTimeInference,0
453,RegionC,BatchInference,38
453,RegionC,AITraining,63
453,RegionD,RealTimeInference,0
453,RegionD,BatchInference,29
453,RegionD,AITraining,0
453,RegionE,RealTimeInference,0
453,RegionE,BatchInference,7
453,RegionE,AITraining,254
453,RegionF,RealTimeInference,0
453,RegionF,BatchInference,22
453,RegionF,AITraining,225
454,RegionA,RealTimeInference,21
454,RegionA,BatchInference,21
454,RegionA,AITraining,0
454,RegionB,RealTimeInference,0
454,RegionB,BatchInference,16
454,RegionB,AITraining,0
454,RegionC,RealTimeInference,7
454,RegionC,BatchInference,35
454,RegionC,AITraining,0
454,RegionD,RealTimeInference,5
454,RegionD,BatchInference,16
454,RegionD,AITraining,124
454,RegionE,RealTimeInference,0
454,RegionE,BatchInference,56
454,RegionE,AITraining,189
454,RegionF,RealTimeInference,0
454,RegionF,BatchInference,0
454,RegionF,AITraining,67
455,RegionA,RealTimeInference,11
455,RegionA,BatchInference,21
455,RegionA,AITraining,0
455,RegionB,RealTimeInference,14
455,RegionB,BatchInference,0
455,RegionB,AITraining,0
455,RegionC,RealTimeInference,12
455,RegionC,BatchInference,7
455,RegionC,AITraining,30
455,RegionD,RealTimeInference,6
455,RegionD,BatchInference,25
455,RegionD,AITraining,285
455,RegionE,RealTimeInference,3
455,RegionE,BatchInference,0
455,RegionE,AITraining,113
455,RegionF,RealTimeInference,0
455,RegionF,BatchInference,5
455,RegionF,AITraining,108
456,RegionA,RealTimeInference,4
456,RegionA,BatchInference,20
456,RegionA,AITraining,0
456,RegionB,RealTimeInference,23
456,RegionB,BatchInference,25
456,RegionB,AITraining,0
456,RegionC,RealTimeInference,1
456,RegionC,BatchInference,9
456,RegionC,AITraining,0
456,RegionD,RealTimeInference,4
456,RegionD,BatchInference,0
456,RegionD,AITraining,159
456,RegionE,RealTimeInference,0
456,RegionE,BatchInference,13
